kode_wilayah,nama_wilayah,tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
96745,Stasiun Meteorologi Kemayoran,8/3/2017,24,33.4,28.2,67.0,0.0,6.3,4.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/4/2017,26,33,28.3,66.0,0.0,6.5,5.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/5/2017,26,32.6,28.7,70.0,0.0,6.4,4.0,190.0,2.0,S 
96745,Stasiun Meteorologi Kemayoran,8/6/2017,25,32.2,29,71.0,0.0,5.6,3.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/7/2017,27,33,28.9,72.0,0.0,6,4.0,90.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,8/8/2017,26,33.6,28.9,72.0,0.0,6.4,4.0,200.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,8/9/2017,25,32,28.6,73.0,0.0,6.6,3.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,8/10/2017,25,32.6,27.9,76.0,0.0,2,5.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/11/2017,26,32.6,28.9,75.0,0.0,7,4.0,160.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/12/2017,26,32.6,28.9,77.0,0.0,4.2,3.0,50.0,2.0,SE
96745,Stasiun Meteorologi Kemayoran,8/13/2017,27,32,28.7,77.0,0.0,6,6.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/14/2017,27,32,28.8,76.0,0.0,3.4,4.0,180.0,2.0,S 
96745,Stasiun Meteorologi Kemayoran,8/15/2017,25,32,28,77.0,0.0,,4.0,360.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/16/2017,26,32.4,27.9,62.0,0.0,2.2,6.0,20.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/17/2017,26,32,28.5,68.0,0.0,6.7,4.0,290.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,8/18/2017,25,33.4,29.3,67.0,0.0,5.5,3.0,170.0,2.0,SE
96745,Stasiun Meteorologi Kemayoran,8/19/2017,27,34.2,29.7,66.0,0.0,5.2,4.0,80.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,8/20/2017,27,32.6,29,70.0,0.0,6.6,4.0,200.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/21/2017,25,34,29,67.0,0.0,3.5,4.0,60.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,8/22/2017,27,32.4,28.6,68.0,0.0,6.5,6.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/23/2017,26,33.2,29.1,66.0,0.0,3.6,4.0,190.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,8/24/2017,25,34,29.4,63.0,0.0,4.6,5.0,20.0,2.0,SE
96745,Stasiun Meteorologi Kemayoran,8/25/2017,26,32.8,29.2,63.0,0.0,7,7.0,180.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,8/26/2017,27,33.8,29.3,59.0,0.0,4,5.0,140.0,2.0,SE
96745,Stasiun Meteorologi Kemayoran,8/27/2017,25,33.4,28.5,64.0,0.0,4.2,6.0,90.0,3.0,E 
96745,Stasiun Meteorologi Kemayoran,8/28/2017,25,33.4,29.2,64.0,0.0,7,6.0,110.0,2.0,E 
96745,Stasiun Meteorologi Kemayoran,8/29/2017,26,31.6,27.9,74.0,0.0,6,6.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,8/30/2017,25,31.4,28,76.0,0.8,2.5,4.0,20.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,8/31/2017,26,32.2,28.4,78.0,0.0,7.2,4.0,170.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/1/2017,26,31.4,28.6,69.0,0.0,5.8,3.0,140.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/2/2017,26,32.4,28.9,68.0,0.0,5.2,4.0,360.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/3/2017,26,33.8,29.2,66.0,0.0,6.3,3.0,130.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/4/2017,26,32.6,28.9,69.0,0.0,7.5,6.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,9/5/2017,27,32.6,29.2,72.0,0.0,5.9,4.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/6/2017,26,34,29.4,68.0,0.0,3,4.0,50.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/7/2017,27,33.6,29.5,66.0,0.0,7.5,3.0,100.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/8/2017,26,33.6,29.5,67.0,0.0,7.5,3.0,60.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/9/2017,27,33.2,29.1,74.0,0.0,9,4.0,320.0,2.0,NW
96745,Stasiun Meteorologi Kemayoran,9/10/2017,27,32.8,28.9,73.0,0.0,9,4.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/11/2017,25,31.6,28.6,78.0,12.5,8,4.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/12/2017,26,31.2,28.6,77.0,0.0,6,4.0,300.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,9/13/2017,25,32,27.8,72.0,0.0,5.5,6.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,9/14/2017,26,33.8,29.1,70.0,0.0,7,4.0,60.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/15/2017,27,32.4,29.1,70.0,0.0,9.4,3.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/16/2017,27,34.8,30.5,64.0,0.0,9,4.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/17/2017,26,35,29.9,69.0,0.0,9.4,3.0,160.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/18/2017,27,34.2,29.4,66.0,0.0,8.5,5.0,50.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,9/19/2017,27,32.4,29.5,70.0,0.0,8,3.0,350.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,9/20/2017,26,32.2,28.2,75.0,18.0,7,5.0,200.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,9/21/2017,24,30.8,27.2,79.0,27.0,6.6,4.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/22/2017,25,32.8,28.6,69.0,0.0,8,4.0,10.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/23/2017,26,32.8,29,68.0,0.0,9.3,3.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/24/2017,27,30.4,28,78.0,0.0,8,3.0,280.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/25/2017,25,32.4,28.6,74.0,1.5,0.4,3.0,140.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/26/2017,26,32.8,29.6,73.0,0.0,,4.0,220.0,2.0,E 
96745,Stasiun Meteorologi Kemayoran,9/27/2017,25,28.8,25.6,89.0,71.0,6,3.0,220.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/28/2017,24,31.8,28,81.0,26.8,0,4.0,190.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,9/29/2017,26,33,29.4,77.0,9.0,4.5,3.0,20.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,9/30/2017,27,32.2,29.1,75.0,0.0,7,3.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/1/2017,27,33.4,28,78.0,0.0,7.5,5.0,320.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,10/2/2017,24,32.6,28.7,79.0,30.6,3.7,5.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/3/2017,26,32,28.8,78.0,1.0,6,4.0,180.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/4/2017,24,32.2,28,79.0,0.3,5,3.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/5/2017,26,34,29.8,74.0,0.0,7.8,4.0,90.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,10/6/2017,27,32.6,29.6,76.0,0.0,8,3.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/7/2017,27,33.6,29.9,70.0,0.0,8,4.0,170.0,2.0,S 
96745,Stasiun Meteorologi Kemayoran,10/8/2017,26,31.8,29.1,72.0,0.0,7,4.0,10.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/9/2017,27,32,29,77.0,0.0,8,3.0,360.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/10/2017,26,31.8,28.5,78.0,3.1,3,3.0,220.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/11/2017,27,32.8,29.4,76.0,0.0,0.7,6.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/12/2017,27,32,28.7,76.0,0.0,6.8,4.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/13/2017,25,31.8,28.8,70.0,8888.0,1.3,3.0,320.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,10/14/2017,26,33.8,29.4,73.0,0.0,7,5.0,150.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,10/15/2017,27,33.4,29.7,66.0,8888.0,6,3.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/16/2017,27,33.2,28.4,77.0,0.0,6.3,4.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,10/17/2017,27,32,28.5,74.0,5.2,2,3.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,10/18/2017,27,32.8,28.9,75.0,0.0,3,4.0,160.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/19/2017,26,31,27.5,83.0,4.2,4,3.0,30.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/20/2017,26,32.4,28.7,75.0,6.0,3,4.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/21/2017,27,33.2,30,73.0,0.0,8,4.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/22/2017,28,32.8,30.1,72.0,0.0,7.8,4.0,60.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/23/2017,27,32.2,27.7,73.0,0.0,8.3,6.0,140.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/24/2017,23,34,29.3,73.0,50.0,5.7,4.0,300.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,10/25/2017,25,32.7,28.8,74.0,0.0,8.3,4.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/26/2017,27,34.2,29.6,70.0,0.0,7,3.0,270.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/27/2017,27,32.4,29.3,69.0,0.0,4.8,5.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/28/2017,27,32.6,28.6,79.0,8888.0,6.2,3.0,250.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,10/29/2017,25,32,28.5,81.0,12.0,0.3,3.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/30/2017,26,32.4,28.9,75.0,0.0,3,3.0,340.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,10/31/2017,26,32.8,29.7,68.0,0.0,8,5.0,320.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,11/1/2017,27,32.4,29.1,69.0,0.0,7.8,4.0,200.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,11/2/2017,26,33,29.2,70.0,0.0,5,4.0,320.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,11/3/2017,27,33,29.5,73.0,0.0,7,4.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/4/2017,27,33.2,29,76.0,0.0,5,3.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/5/2017,27,33.6,29.4,75.0,16.5,2.6,4.0,280.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,11/6/2017,26,33.2,29.1,79.0,4.0,8,4.0,100.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,11/7/2017,27,29.4,27.5,83.0,7.0,7.2,3.0,100.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/8/2017,25,30.4,27.8,79.0,8888.0,0,5.0,10.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/9/2017,26,31.6,28.2,80.0,0.0,3,6.0,290.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,11/10/2017,25,32,28.2,76.0,10.0,1,5.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/11/2017,26,32.8,28.5,74.0,0.0,7.3,5.0,310.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,11/12/2017,27,34,28.3,80.0,0.0,5,3.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/13/2017,26,32.6,27.8,81.0,1.0,3,5.0,290.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,11/14/2017,25,31.4,28,86.0,60.7,2.3,5.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,11/15/2017,25,30.4,27.8,83.0,4.5,2.2,4.0,30.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/16/2017,26,31.8,27.6,80.0,0.0,0.5,4.0,340.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/17/2017,25,32.6,27.7,82.0,4.8,2.5,4.0,270.0,1.0,W 
96745,Stasiun Meteorologi Kemayoran,11/18/2017,25,31.6,28.1,82.0,5.5,5,3.0,340.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/19/2017,26,30.2,27.2,85.0,0.0,3.3,3.0,50.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/20/2017,25,34.6,29.7,70.0,24.0,0,6.0,250.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,11/21/2017,26,32.2,28.1,72.0,0.0,5.2,4.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/22/2017,27,31.8,28.5,78.0,8888.0,0.6,4.0,350.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/23/2017,26,34.2,29.5,75.0,12.3,3.7,5.0,250.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,11/24/2017,27,34.4,29.8,69.0,0.0,6.4,4.0,270.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,11/25/2017,27,33.4,29.9,70.0,0.0,7,4.0,280.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/26/2017,27,30.2,27.1,85.0,0.0,4,4.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/27/2017,24,28.8,26.5,85.0,22.0,1,4.0,230.0,3.0,W 
96745,Stasiun Meteorologi Kemayoran,11/28/2017,25,30.2,27,82.0,6.0,0.2,7.0,260.0,3.0,W 
96745,Stasiun Meteorologi Kemayoran,11/29/2017,25,31.8,27.9,79.0,8888.0,1.6,4.0,220.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,11/30/2017,25,30,26.2,87.0,17.1,1,4.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,12/1/2017,24,30.4,27.4,77.0,28.4,0,5.0,260.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,12/2/2017,25,32,28.7,72.0,0.0,0.8,5.0,210.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/3/2017,26,33.6,29.2,72.0,0.0,4,5.0,270.0,3.0,W 
96745,Stasiun Meteorologi Kemayoran,12/4/2017,26,33.8,29.5,70.0,0.0,8,7.0,260.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/5/2017,26,33.6,29.7,68.0,0.0,8,5.0,280.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,12/6/2017,25,34,29.2,71.0,0.0,4.2,5.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,12/7/2017,26,33,29.3,73.0,0.0,6.8,6.0,320.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,12/8/2017,27,32,28.9,74.0,0.0,8.4,4.0,300.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,12/9/2017,26,33.2,29.2,75.0,17.4,8,5.0,260.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,12/10/2017,25,32.2,28.5,79.0,1.5,5,3.0,210.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/11/2017,27,32,27.6,81.0,8888.0,3,5.0,170.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,12/12/2017,25,31,27,86.0,90.7,0,4.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,12/13/2017,25,29.8,27.1,80.0,78.4,0,5.0,250.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,12/14/2017,24,30,27.5,78.0,0.0,0,3.0,290.0,1.0,W 
96745,Stasiun Meteorologi Kemayoran,12/15/2017,25,31.8,28.1,75.0,0.0,0,4.0,320.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/16/2017,26,30,26.8,84.0,0.0,4.2,4.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,12/17/2017,25,29.6,26.9,82.0,5.0,0,5.0,280.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,12/18/2017,25,30.4,27.5,80.0,8888.0,0,6.0,270.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/19/2017,25,30,27.3,82.0,15.3,0,4.0,270.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/20/2017,26,29,26.8,86.0,4.6,1.5,5.0,290.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/21/2017,24,28.8,26.5,86.0,6.8,1,3.0,270.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,12/22/2017,26,31.4,28.1,78.0,6.0,0,5.0,350.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/23/2017,25,32.6,28.4,71.0,0.0,4.4,4.0,250.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/24/2017,26,33.6,29.6,66.0,0.0,3.5,3.0,270.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,12/25/2017,26,34.8,29.4,65.0,0.0,6.8,5.0,190.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,12/26/2017,26,32.4,28.7,75.0,0.0,8.4,6.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,12/27/2017,27,31.4,28.7,78.0,0.0,6.2,5.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,12/28/2017,26,31.8,28.5,71.0,0.0,0.8,5.0,170.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,12/29/2017,26,30.8,28.6,74.0,0.0,2.5,3.0,270.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,12/30/2017,26,30.6,28.5,80.0,0.0,2.1,4.0,360.0,0.0,N 
96745,Stasiun Meteorologi Kemayoran,12/31/2017,25,32.4,27.6,83.0,0.0,0,4.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,1/1/2018,25,33.2,28.6,78.0,46.4,5.8,4.0,190.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,1/2/2018,26,33.6,29.8,69.0,0.0,8.5,5.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,1/3/2018,27,31.2,28.4,77.0,0.0,6,4.0,290.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,1/4/2018,26,33.8,29.3,75.0,1.0,5.9,4.0,260.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,1/5/2018,27,30.8,28.9,68.0,0.5,5.5,6.0,160.0,3.0,S 
96745,Stasiun Meteorologi Kemayoran,1/6/2018,26,32.8,28.9,69.0,0.0,2,5.0,240.0,3.0,W 
96745,Stasiun Meteorologi Kemayoran,1/7/2018,26,30.4,28.8,75.0,8888.0,2.2,2.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,1/8/2018,27,32.2,28.6,74.0,0.0,0,6.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/9/2018,27,30.6,28.4,76.0,0.0,2,4.0,310.0,2.0,NW
96745,Stasiun Meteorologi Kemayoran,1/10/2018,25,31.6,28.3,73.0,8888.0,3,5.0,350.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/11/2018,25,32.4,28.4,72.0,0.0,7,6.0,230.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/12/2018,26,30.6,28.1,73.0,8888.0,1.3,5.0,310.0,3.0,W 
96745,Stasiun Meteorologi Kemayoran,1/13/2018,27,31,29.1,65.0,0.0,2.6,5.0,310.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,1/14/2018,24,29.8,26.2,83.0,14.3,3.8,6.0,330.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/15/2018,23,30,25.8,85.0,14.5,1.3,4.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,1/16/2018,24,30.8,27.4,72.0,21.8,2,4.0,300.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/17/2018,25,30.2,27.7,76.0,8888.0,3.7,7.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/18/2018,25,27.6,25.5,91.0,8888.0,1,4.0,250.0,1.0,W 
96745,Stasiun Meteorologi Kemayoran,1/19/2018,24,29.2,26.3,82.0,44.7,0,4.0,270.0,3.0,W 
96745,Stasiun Meteorologi Kemayoran,1/20/2018,24,31.2,26.8,81.0,3.2,0.2,4.0,210.0,2.0,SW
96745,Stasiun Meteorologi Kemayoran,1/21/2018,25,32,28.1,76.0,8.2,2,7.0,240.0,3.0,W 
96745,Stasiun Meteorologi Kemayoran,1/22/2018,25,29,26.8,81.0,1.0,3,7.0,250.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,1/23/2018,25,31,27.7,79.0,5.9,0.2,5.0,310.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,1/24/2018,26,30.2,27.3,82.0,6.3,6.8,4.0,240.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/25/2018,24,30.6,27,74.0,22.2,3,6.0,300.0,3.0,S 
96745,Stasiun Meteorologi Kemayoran,1/26/2018,25,31.4,28.6,70.0,0.0,1,5.0,280.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/27/2018,24,30.4,27.8,75.0,4.5,2.7,4.0,300.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,1/28/2018,25,29.4,26.5,81.0,2.4,2,5.0,250.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/29/2018,24,31,26.8,80.0,4.0,1,4.0,250.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,1/30/2018,25,30.8,27.4,80.0,11.0,6,6.0,240.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,1/31/2018,25,31.6,27.7,79.0,3.5,3,5.0,260.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,2/1/2018,25,31,27.4,82.0,2.5,4.5,6.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/2/2018,26,32.4,28.6,76.0,2.5,3.5,4.0,120.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/3/2018,24,30,27.4,78.0,50.7,5,4.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/4/2018,24,29.8,27.3,86.0,33.0,2.5,4.0,290.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,2/5/2018,24,28.8,25.9,85.0,66.0,4.2,4.0,260.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/6/2018,23,28.6,26,87.0,44.0,0,4.0,210.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,2/7/2018,24,29,26,85.0,12.1,2.5,4.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/8/2018,25,29.8,26.9,84.0,5.0,0.3,5.0,280.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,2/9/2018,25,29.2,26.6,86.0,8.3,2.8,5.0,320.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,2/10/2018,25,30,27.3,77.0,5.4,4.6,5.0,320.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,2/11/2018,25,30,27.2,83.0,0.0,8,5.0,300.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,2/12/2018,24,29.4,27.2,81.0,18.6,3,7.0,310.0,3.0,NW
96745,Stasiun Meteorologi Kemayoran,2/13/2018,25,30,27.9,76.0,7.0,5.7,5.0,320.0,2.0,NW
96745,Stasiun Meteorologi Kemayoran,2/14/2018,26,29.8,27.2,82.0,8888.0,2,4.0,120.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/15/2018,26,26.6,25.6,89.0,3.2,1.3,3.0,290.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/16/2018,24,31,27.2,83.0,104.6,0,5.0,270.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,2/17/2018,25,29.8,27.1,81.0,0.0,6.2,3.0,340.0,2.0,NW
96745,Stasiun Meteorologi Kemayoran,2/18/2018,25,31.4,27.3,79.0,2.8,1,4.0,160.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,2/19/2018,25,31,27.1,90.0,1.0,7.3,4.0,270.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/20/2018,25,31,27.6,83.0,2.0,2.3,4.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/21/2018,25,31.4,27.5,82.0,1.2,4.4,5.0,280.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/22/2018,26,29,27.3,84.0,1.2,5.7,4.0,210.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,2/23/2018,26,30,27.7,80.0,0.0,0.6,4.0,270.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,2/24/2018,25,30.8,27.6,79.0,0.0,3.3,4.0,320.0,2.0,NW
96745,Stasiun Meteorologi Kemayoran,2/25/2018,25,30.4,27.5,83.0,5.0,8,7.0,310.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,2/26/2018,25,29.6,27,84.0,19.1,8,4.0,160.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,2/27/2018,25,31.2,27.7,83.0,32.2,2.3,5.0,280.0,2.0,W 
96745,Stasiun Meteorologi Kemayoran,2/28/2018,,30.4,27,84.0,3.8,4.7,3.0,330.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,3/1/2018,26,30.6,27.6,86.0,2.4,1.2,4.0,310.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,3/2/2018,25,31.6,27.8,81.0,0.2,3.4,4.0,170.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,3/3/2018,25,31,28.7,84.0,0.0,8,4.0,270.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,3/4/2018,25,31.4,28.3,80.0,4.5,2,4.0,300.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,3/5/2018,25,30.8,27.4,80.0,3.0,4,5.0,290.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,3/6/2018,25,30,27.8,83.0,0.0,1.4,5.0,290.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,3/7/2018,26,32.8,27.9,80.0,5.5,0,5.0,280.0,2.0,N 
96745,Stasiun Meteorologi Kemayoran,3/8/2018,25,31,27.7,82.0,8.0,3.8,4.0,320.0,1.0,N 
96745,Stasiun Meteorologi Kemayoran,3/9/2018,26,30.8,28.1,80.0,0.4,0,5.0,300.0,2.0,N 
